Id,Province_State,Country_Region,Lat,Long,Date,Confirmed_Cases,Fatalities
168,,Albania,41.1533,20.1683,3/29/2020,212,10
169,,Albania,41.1533,20.1683,3/30/2020,223,11
170,,Albania,41.1533,20.1683,3/31/2020,243,15
201,,Algeria,28.0339,1.6596,1/22/2020,0,0
202,,Algeria,28.0339,1.6596,1/23/2020,0,0
203,,Algeria,28.0339,1.6596,1/24/2020,0,0
204,,Algeria,28.0339,1.6596,1/25/2020,0,0
205,,Algeria,28.0339,1.6596,1/26/2020,0,0
206,,Algeria,28.0339,1.6596,1/27/2020,0,0
207,,Algeria,28.0339,1.6596,1/28/2020,0,0
208,,Algeria,28.0339,1.6596,1/29/2020,0,0
209,,Algeria,28.0339,1.6596,1/30/2020,0,0
210,,Algeria,28.0339,1.6596,1/31/2020,0,0
211,,Algeria,28.0339,1.6596,2/1/2020,0,0
212,,Algeria,28.0339,1.6596,2/2/2020,0,0
213,,Algeria,28.0339,1.6596,2/3/2020,0,0
214,,Algeria,28.0339,1.6596,2/4/2020,0,0
215,,Algeria,28.0339,1.6596,2/5/2020,0,0
216,,Algeria,28.0339,1.6596,2/6/2020,0,0
217,,Algeria,28.0339,1.6596,2/7/2020,0,0
218,,Algeria,28.0339,1.6596,2/8/2020,0,0
219,,Algeria,28.0339,1.6596,2/9/2020,0,0
220,,Algeria,28.0339,1.6596,2/10/2020,0,0
221,,Algeria,28.0339,1.6596,2/11/2020,0,0
222,,Algeria,28.0339,1.6596,2/12/2020,0,0
223,,Algeria,28.0339,1.6596,2/13/2020,0,0
224,,Algeria,28.0339,1.6596,2/14/2020,0,0
225,,Algeria,28.0339,1.6596,2/15/2020,0,0
226,,Algeria,28.0339,1.6596,2/16/2020,0,0
227,,Algeria,28.0339,1.6596,2/17/2020,0,0
228,,Algeria,28.0339,1.6596,2/18/2020,0,0
229,,Algeria,28.0339,1.6596,2/19/2020,0,0
230,,Algeria,28.0339,1.6596,2/20/2020,0,0
231,,Algeria,28.0339,1.6596,2/21/2020,0,0
232,,Algeria,28.0339,1.6596,2/22/2020,0,0
233,,Algeria,28.0339,1.6596,2/23/2020,0,0
234,,Algeria,28.0339,1.6596,2/24/2020,0,0
235,,Algeria,28.0339,1.6596,2/25/2020,1,0
236,,Algeria,28.0339,1.6596,2/26/2020,1,0
237,,Algeria,28.0339,1.6596,2/27/2020,1,0
238,,Algeria,28.0339,1.6596,2/28/2020,1,0
239,,Algeria,28.0339,1.6596,2/29/2020,1,0
240,,Algeria,28.0339,1.6596,3/1/2020,1,0
241,,Algeria,28.0339,1.6596,3/2/2020,3,0
242,,Algeria,28.0339,1.6596,3/3/2020,5,0
243,,Algeria,28.0339,1.6596,3/4/2020,12,0
244,,Algeria,28.0339,1.6596,3/5/2020,12,0
245,,Algeria,28.0339,1.6596,3/6/2020,17,0
246,,Algeria,28.0339,1.6596,3/7/2020,17,0
247,,Algeria,28.0339,1.6596,3/8/2020,19,0
248,,Algeria,28.0339,1.6596,3/9/2020,20,0
249,,Algeria,28.0339,1.6596,3/10/2020,20,0
250,,Algeria,28.0339,1.6596,3/11/2020,20,0
251,,Algeria,28.0339,1.6596,3/12/2020,24,1
252,,Algeria,28.0339,1.6596,3/13/2020,26,2
253,,Algeria,28.0339,1.6596,3/14/2020,37,3
254,,Algeria,28.0339,1.6596,3/15/2020,48,4
255,,Algeria,28.0339,1.6596,3/16/2020,54,4
256,,Algeria,28.0339,1.6596,3/17/2020,60,4
257,,Algeria,28.0339,1.6596,3/18/2020,74,7
258,,Algeria,28.0339,1.6596,3/19/2020,87,9
259,,Algeria,28.0339,1.6596,3/20/2020,90,11
260,,Algeria,28.0339,1.6596,3/21/2020,139,15
261,,Algeria,28.0339,1.6596,3/22/2020,201,17
262,,Algeria,28.0339,1.6596,3/23/2020,230,17
263,,Algeria,28.0339,1.6596,3/24/2020,264,19
264,,Algeria,28.0339,1.6596,3/25/2020,302,21
265,,Algeria,28.0339,1.6596,3/26/2020,367,25
266,,Algeria,28.0339,1.6596,3/27/2020,409,26
267,,Algeria,28.0339,1.6596,3/28/2020,454,29
268,,Algeria,28.0339,1.6596,3/29/2020,511,31
269,,Algeria,28.0339,1.6596,3/30/2020,584,35
270,,Algeria,28.0339,1.6596,3/31/2020,716,44
301,,Andorra,42.5063,1.5218,1/22/2020,0,0
302,,Andorra,42.5063,1.5218,1/23/2020,0,0
303,,Andorra,42.5063,1.5218,1/24/2020,0,0
304,,Andorra,42.5063,1.5218,1/25/2020,0,0
305,,Andorra,42.5063,1.5218,1/26/2020,0,0
306,,Andorra,42.5063,1.5218,1/27/2020,0,0
307,,Andorra,42.5063,1.5218,1/28/2020,0,0
308,,Andorra,42.5063,1.5218,1/29/2020,0,0
309,,Andorra,42.5063,1.5218,1/30/2020,0,0
310,,Andorra,42.5063,1.5218,1/31/2020,0,0
311,,Andorra,42.5063,1.5218,2/1/2020,0,0
312,,Andorra,42.5063,1.5218,2/2/2020,0,0
313,,Andorra,42.5063,1.5218,2/3/2020,0,0
314,,Andorra,42.5063,1.5218,2/4/2020,0,0
315,,Andorra,42.5063,1.5218,2/5/2020,0,0
316,,Andorra,42.5063,1.5218,2/6/2020,0,0
317,,Andorra,42.5063,1.5218,2/7/2020,0,0
318,,Andorra,42.5063,1.5218,2/8/2020,0,0
319,,Andorra,42.5063,1.5218,2/9/2020,0,0
320,,Andorra,42.5063,1.5218,2/10/2020,0,0
321,,Andorra,42.5063,1.5218,2/11/2020,0,0
322,,Andorra,42.5063,1.5218,2/12/2020,0,0
323,,Andorra,42.5063,1.5218,2/13/2020,0,0
324,,Andorra,42.5063,1.5218,2/14/2020,0,0
325,,Andorra,42.5063,1.5218,2/15/2020,0,0
326,,Andorra,42.5063,1.5218,2/16/2020,0,0
327,,Andorra,42.5063,1.5218,2/17/2020,0,0
328,,Andorra,42.5063,1.5218,2/18/2020,0,0
329,,Andorra,42.5063,1.5218,2/19/2020,0,0
330,,Andorra,42.5063,1.5218,2/20/2020,0,0
331,,Andorra,42.5063,1.5218,2/21/2020,0,0
332,,Andorra,42.5063,1.5218,2/22/2020,0,0
333,,Andorra,42.5063,1.5218,2/23/2020,0,0
334,,Andorra,42.5063,1.5218,2/24/2020,0,0
335,,Andorra,42.5063,1.5218,2/25/2020,0,0
336,,Andorra,42.5063,1.5218,2/26/2020,0,0
337,,Andorra,42.5063,1.5218,2/27/2020,0,0
338,,Andorra,42.5063,1.5218,2/28/2020,0,0
339,,Andorra,42.5063,1.5218,2/29/2020,0,0
340,,Andorra,42.5063,1.5218,3/1/2020,0,0
341,,Andorra,42.5063,1.5218,3/2/2020,1,0
342,,Andorra,42.5063,1.5218,3/3/2020,1,0
343,,Andorra,42.5063,1.5218,3/4/2020,1,0
344,,Andorra,42.5063,1.5218,3/5/2020,1,0
345,,Andorra,42.5063,1.5218,3/6/2020,1,0
346,,Andorra,42.5063,1.5218,3/7/2020,1,0
347,,Andorra,42.5063,1.5218,3/8/2020,1,0
348,,Andorra,42.5063,1.5218,3/9/2020,1,0
349,,Andorra,42.5063,1.5218,3/10/2020,1,0
350,,Andorra,42.5063,1.5218,3/11/2020,1,0
351,,Andorra,42.5063,1.5218,3/12/2020,1,0
352,,Andorra,42.5063,1.5218,3/13/2020,1,0
353,,Andorra,42.5063,1.5218,3/14/2020,1,0
354,,Andorra,42.5063,1.5218,3/15/2020,1,0
355,,Andorra,42.5063,1.5218,3/16/2020,2,0
356,,Andorra,42.5063,1.5218,3/17/2020,39,0
357,,Andorra,42.5063,1.5218,3/18/2020,39,0
358,,Andorra,42.5063,1.5218,3/19/2020,53,0
359,,Andorra,42.5063,1.5218,3/20/2020,75,0
360,,Andorra,42.5063,1.5218,3/21/2020,88,0
361,,Andorra,42.5063,1.5218,3/22/2020,113,1
362,,Andorra,42.5063,1.5218,3/23/2020,133,1
363,,Andorra,42.5063,1.5218,3/24/2020,164,1
364,,Andorra,42.5063,1.5218,3/25/2020,188,1
365,,Andorra,42.5063,1.5218,3/26/2020,224,3
366,,Andorra,42.5063,1.5218,3/27/2020,267,3
367,,Andorra,42.5063,1.5218,3/28/2020,308,3
368,,Andorra,42.5063,1.5218,3/29/2020,334,6
369,,Andorra,42.5063,1.5218,3/30/2020,370,8
370,,Andorra,42.5063,1.5218,3/31/2020,376,12
501,,Antigua and Barbuda,17.0608,-61.7964,1/22/2020,0,0
502,,Antigua and Barbuda,17.0608,-61.7964,1/23/2020,0,0
503,,Antigua and Barbuda,17.0608,-61.7964,1/24/2020,0,0
504,,Antigua and Barbuda,17.0608,-61.7964,1/25/2020,0,0
505,,Antigua and Barbuda,17.0608,-61.7964,1/26/2020,0,0
506,,Antigua and Barbuda,17.0608,-61.7964,1/27/2020,0,0
507,,Antigua and Barbuda,17.0608,-61.7964,1/28/2020,0,0
508,,Antigua and Barbuda,17.0608,-61.7964,1/29/2020,0,0
509,,Antigua and Barbuda,17.0608,-61.7964,1/30/2020,0,0
510,,Antigua and Barbuda,17.0608,-61.7964,1/31/2020,0,0
511,,Antigua and Barbuda,17.0608,-61.7964,2/1/2020,0,0
512,,Antigua and Barbuda,17.0608,-61.7964,2/2/2020,0,0
513,,Antigua and Barbuda,17.0608,-61.7964,2/3/2020,0,0
514,,Antigua and Barbuda,17.0608,-61.7964,2/4/2020,0,0
515,,Antigua and Barbuda,17.0608,-61.7964,2/5/2020,0,0
516,,Antigua and Barbuda,17.0608,-61.7964,2/6/2020,0,0
517,,Antigua and Barbuda,17.0608,-61.7964,2/7/2020,0,0
518,,Antigua and Barbuda,17.0608,-61.7964,2/8/2020,0,0
519,,Antigua and Barbuda,17.0608,-61.7964,2/9/2020,0,0
520,,Antigua and Barbuda,17.0608,-61.7964,2/10/2020,0,0
521,,Antigua and Barbuda,17.0608,-61.7964,2/11/2020,0,0
522,,Antigua and Barbuda,17.0608,-61.7964,2/12/2020,0,0
523,,Antigua and Barbuda,17.0608,-61.7964,2/13/2020,0,0
524,,Antigua and Barbuda,17.0608,-61.7964,2/14/2020,0,0
525,,Antigua and Barbuda,17.0608,-61.7964,2/15/2020,0,0
526,,Antigua and Barbuda,17.0608,-61.7964,2/16/2020,0,0
527,,Antigua and Barbuda,17.0608,-61.7964,2/17/2020,0,0
528,,Antigua and Barbuda,17.0608,-61.7964,2/18/2020,0,0
529,,Antigua and Barbuda,17.0608,-61.7964,2/19/2020,0,0
530,,Antigua and Barbuda,17.0608,-61.7964,2/20/2020,0,0
531,,Antigua and Barbuda,17.0608,-61.7964,2/21/2020,0,0
532,,Antigua and Barbuda,17.0608,-61.7964,2/22/2020,0,0
533,,Antigua and Barbuda,17.0608,-61.7964,2/23/2020,0,0
534,,Antigua and Barbuda,17.0608,-61.7964,2/24/2020,0,0
535,,Antigua and Barbuda,17.0608,-61.7964,2/25/2020,0,0
536,,Antigua and Barbuda,17.0608,-61.7964,2/26/2020,0,0
537,,Antigua and Barbuda,17.0608,-61.7964,2/27/2020,0,0
538,,Antigua and Barbuda,17.0608,-61.7964,2/28/2020,0,0
539,,Antigua and Barbuda,17.0608,-61.7964,2/29/2020,0,0
540,,Antigua and Barbuda,17.0608,-61.7964,3/1/2020,0,0
541,,Antigua and Barbuda,17.0608,-61.7964,3/2/2020,0,0
542,,Antigua and Barbuda,17.0608,-61.7964,3/3/2020,0,0
543,,Antigua and Barbuda,17.0608,-61.7964,3/4/2020,0,0
544,,Antigua and Barbuda,17.0608,-61.7964,3/5/2020,0,0
545,,Antigua and Barbuda,17.0608,-61.7964,3/6/2020,0,0
546,,Antigua and Barbuda,17.0608,-61.7964,3/7/2020,0,0
547,,Antigua and Barbuda,17.0608,-61.7964,3/8/2020,0,0
548,,Antigua and Barbuda,17.0608,-61.7964,3/9/2020,0,0
549,,Antigua and Barbuda,17.0608,-61.7964,3/10/2020,0,0
550,,Antigua and Barbuda,17.0608,-61.7964,3/11/2020,0,0
551,,Antigua and Barbuda,17.0608,-61.7964,3/12/2020,0,0
552,,Antigua and Barbuda,17.0608,-61.7964,3/13/2020,1,0
553,,Antigua and Barbuda,17.0608,-61.7964,3/14/2020,1,0
554,,Antigua and Barbuda,17.0608,-61.7964,3/15/2020,1,0
555,,Antigua and Barbuda,17.0608,-61.7964,3/16/2020,1,0
556,,Antigua and Barbuda,17.0608,-61.7964,3/17/2020,1,0
557,,Antigua and Barbuda,17.0608,-61.7964,3/18/2020,1,0
558,,Antigua and Barbuda,17.0608,-61.7964,3/19/2020,1,0
559,,Antigua and Barbuda,17.0608,-61.7964,3/20/2020,1,0
560,,Antigua and Barbuda,17.0608,-61.7964,3/21/2020,1,0
561,,Antigua and Barbuda,17.0608,-61.7964,3/22/2020,1,0
562,,Antigua and Barbuda,17.0608,-61.7964,3/23/2020,3,0
563,,Antigua and Barbuda,17.0608,-61.7964,3/24/2020,3,0
564,,Antigua and Barbuda,17.0608,-61.7964,3/25/2020,3,0
565,,Antigua and Barbuda,17.0608,-61.7964,3/26/2020,7,0
566,,Antigua and Barbuda,17.0608,-61.7964,3/27/2020,7,0
567,,Antigua and Barbuda,17.0608,-61.7964,3/28/2020,7,0
568,,Antigua and Barbuda,17.0608,-61.7964,3/29/2020,7,0
569,,Antigua and Barbuda,17.0608,-61.7964,3/30/2020,7,0
570,,Antigua and Barbuda,17.0608,-61.7964,3/31/2020,7,0
601,,Argentina,-38.4161,-63.6167,1/22/2020,0,0
602,,Argentina,-38.4161,-63.6167,1/23/2020,0,0
603,,Argentina,-38.4161,-63.6167,1/24/2020,0,0
604,,Argentina,-38.4161,-63.6167,1/25/2020,0,0
605,,Argentina,-38.4161,-63.6167,1/26/2020,0,0
606,,Argentina,-38.4161,-63.6167,1/27/2020,0,0
607,,Argentina,-38.4161,-63.6167,1/28/2020,0,0
608,,Argentina,-38.4161,-63.6167,1/29/2020,0,0
609,,Argentina,-38.4161,-63.6167,1/30/2020,0,0
610,,Argentina,-38.4161,-63.6167,1/31/2020,0,0
611,,Argentina,-38.4161,-63.6167,2/1/2020,0,0
612,,Argentina,-38.4161,-63.6167,2/2/2020,0,0
613,,Argentina,-38.4161,-63.6167,2/3/2020,0,0
614,,Argentina,-38.4161,-63.6167,2/4/2020,0,0
615,,Argentina,-38.4161,-63.6167,2/5/2020,0,0
616,,Argentina,-38.4161,-63.6167,2/6/2020,0,0
617,,Argentina,-38.4161,-63.6167,2/7/2020,0,0
618,,Argentina,-38.4161,-63.6167,2/8/2020,0,0
619,,Argentina,-38.4161,-63.6167,2/9/2020,0,0
620,,Argentina,-38.4161,-63.6167,2/10/2020,0,0
621,,Argentina,-38.4161,-63.6167,2/11/2020,0,0
622,,Argentina,-38.4161,-63.6167,2/12/2020,0,0
623,,Argentina,-38.4161,-63.6167,2/13/2020,0,0
624,,Argentina,-38.4161,-63.6167,2/14/2020,0,0
625,,Argentina,-38.4161,-63.6167,2/15/2020,0,0
626,,Argentina,-38.4161,-63.6167,2/16/2020,0,0
627,,Argentina,-38.4161,-63.6167,2/17/2020,0,0
628,,Argentina,-38.4161,-63.6167,2/18/2020,0,0
629,,Argentina,-38.4161,-63.6167,2/19/2020,0,0
630,,Argentina,-38.4161,-63.6167,2/20/2020,0,0
631,,Argentina,-38.4161,-63.6167,2/21/2020,0,0
632,,Argentina,-38.4161,-63.6167,2/22/2020,0,0
633,,Argentina,-38.4161,-63.6167,2/23/2020,0,0
634,,Argentina,-38.4161,-63.6167,2/24/2020,0,0
635,,Argentina,-38.4161,-63.6167,2/25/2020,0,0
636,,Argentina,-38.4161,-63.6167,2/26/2020,0,0
637,,Argentina,-38.4161,-63.6167,2/27/2020,0,0
638,,Argentina,-38.4161,-63.6167,2/28/2020,0,0
639,,Argentina,-38.4161,-63.6167,2/29/2020,0,0
640,,Argentina,-38.4161,-63.6167,3/1/2020,0,0
641,,Argentina,-38.4161,-63.6167,3/2/2020,0,0
642,,Argentina,-38.4161,-63.6167,3/3/2020,1,0
643,,Argentina,-38.4161,-63.6167,3/4/2020,1,0
644,,Argentina,-38.4161,-63.6167,3/5/2020,1,0
645,,Argentina,-38.4161,-63.6167,3/6/2020,2,0
646,,Argentina,-38.4161,-63.6167,3/7/2020,8,0
647,,Argentina,-38.4161,-63.6167,3/8/2020,12,1
648,,Argentina,-38.4161,-63.6167,3/9/2020,12,1
649,,Argentina,-38.4161,-63.6167,3/10/2020,17,1
650,,Argentina,-38.4161,-63.6167,3/11/2020,19,1
651,,Argentina,-38.4161,-63.6167,3/12/2020,19,1
652,,Argentina,-38.4161,-63.6167,3/13/2020,31,2
653,,Argentina,-38.4161,-63.6167,3/14/2020,34,2
654,,Argentina,-38.4161,-63.6167,3/15/2020,45,2
655,,Argentina,-38.4161,-63.6167,3/16/2020,56,2
656,,Argentina,-38.4161,-63.6167,3/17/2020,68,2
657,,Argentina,-38.4161,-63.6167,3/18/2020,79,2
658,,Argentina,-38.4161,-63.6167,3/19/2020,97,3
659,,Argentina,-38.4161,-63.6167,3/20/2020,128,3
660,,Argentina,-38.4161,-63.6167,3/21/2020,158,4
661,,Argentina,-38.4161,-63.6167,3/22/2020,266,4
662,,Argentina,-38.4161,-63.6167,3/23/2020,301,4
663,,Argentina,-38.4161,-63.6167,3/24/2020,387,6
664,,Argentina,-38.4161,-63.6167,3/25/2020,387,8
665,,Argentina,-38.4161,-63.6167,3/26/2020,502,9
666,,Argentina,-38.4161,-63.6167,3/27/2020,589,13
667,,Argentina,-38.4161,-63.6167,3/28/2020,690,18
668,,Argentina,-38.4161,-63.6167,3/29/2020,745,19
669,,Argentina,-38.4161,-63.6167,3/30/2020,820,23
670,,Argentina,-38.4161,-63.6167,3/31/2020,1054,27
701,,Armenia,40.0691,45.0382,1/22/2020,0,0
702,,Armenia,40.0691,45.0382,1/23/2020,0,0
703,,Armenia,40.0691,45.0382,1/24/2020,0,0
704,,Armenia,40.0691,45.0382,1/25/2020,0,0
705,,Armenia,40.0691,45.0382,1/26/2020,0,0
706,,Armenia,40.0691,45.0382,1/27/2020,0,0
707,,Armenia,40.0691,45.0382,1/28/2020,0,0
708,,Armenia,40.0691,45.0382,1/29/2020,0,0
709,,Armenia,40.0691,45.0382,1/30/2020,0,0
710,,Armenia,40.0691,45.0382,1/31/2020,0,0
711,,Armenia,40.0691,45.0382,2/1/2020,0,0
712,,Armenia,40.0691,45.0382,2/2/2020,0,0
713,,Armenia,40.0691,45.0382,2/3/2020,0,0
714,,Armenia,40.0691,45.0382,2/4/2020,0,0
715,,Armenia,40.0691,45.0382,2/5/2020,0,0
716,,Armenia,40.0691,45.0382,2/6/2020,0,0
717,,Armenia,40.0691,45.0382,2/7/2020,0,0
718,,Armenia,40.0691,45.0382,2/8/2020,0,0
719,,Armenia,40.0691,45.0382,2/9/2020,0,0
720,,Armenia,40.0691,45.0382,2/10/2020,0,0
721,,Armenia,40.0691,45.0382,2/11/2020,0,0
722,,Armenia,40.0691,45.0382,2/12/2020,0,0
723,,Armenia,40.0691,45.0382,2/13/2020,0,0
724,,Armenia,40.0691,45.0382,2/14/2020,0,0
725,,Armenia,40.0691,45.0382,2/15/2020,0,0
726,,Armenia,40.0691,45.0382,2/16/2020,0,0
727,,Armenia,40.0691,45.0382,2/17/2020,0,0
728,,Armenia,40.0691,45.0382,2/18/2020,0,0
729,,Armenia,40.0691,45.0382,2/19/2020,0,0
730,,Armenia,40.0691,45.0382,2/20/2020,0,0
731,,Armenia,40.0691,45.0382,2/21/2020,0,0
732,,Armenia,40.0691,45.0382,2/22/2020,0,0
733,,Armenia,40.0691,45.0382,2/23/2020,0,0
734,,Armenia,40.0691,45.0382,2/24/2020,0,0
735,,Armenia,40.0691,45.0382,2/25/2020,0,0
736,,Armenia,40.0691,45.0382,2/26/2020,0,0
737,,Armenia,40.0691,45.0382,2/27/2020,0,0
738,,Armenia,40.0691,45.0382,2/28/2020,0,0
739,,Armenia,40.0691,45.0382,2/29/2020,0,0
740,,Armenia,40.0691,45.0382,3/1/2020,1,0
741,,Armenia,40.0691,45.0382,3/2/2020,1,0
742,,Armenia,40.0691,45.0382,3/3/2020,1,0
743,,Armenia,40.0691,45.0382,3/4/2020,1,0
744,,Armenia,40.0691,45.0382,3/5/2020,1,0
745,,Armenia,40.0691,45.0382,3/6/2020,1,0
746,,Armenia,40.0691,45.0382,3/7/2020,1,0
747,,Armenia,40.0691,45.0382,3/8/2020,1,0
748,,Armenia,40.0691,45.0382,3/9/2020,1,0
749,,Armenia,40.0691,45.0382,3/10/2020,1,0
750,,Armenia,40.0691,45.0382,3/11/2020,1,0
