Id,Province_State,Country_Region,Lat,Long,Date,Confirmed_Cases,Fatalities
52,,Albania,41.1533,20.1683,4/5/2020,361,20
53,,Albania,41.1533,20.1683,4/6/2020,377,21
54,,Albania,41.1533,20.1683,4/7/2020,383,22
55,,Algeria,28.0339,1.6596,3/12/2020,24,1
56,,Algeria,28.0339,1.6596,3/13/2020,26,2
57,,Algeria,28.0339,1.6596,3/14/2020,37,3
58,,Algeria,28.0339,1.6596,3/15/2020,48,4
59,,Algeria,28.0339,1.6596,3/16/2020,54,4
60,,Algeria,28.0339,1.6596,3/17/2020,60,4
61,,Algeria,28.0339,1.6596,3/18/2020,74,7
62,,Algeria,28.0339,1.6596,3/19/2020,87,9
63,,Algeria,28.0339,1.6596,3/20/2020,90,11
64,,Algeria,28.0339,1.6596,3/21/2020,139,15
65,,Algeria,28.0339,1.6596,3/22/2020,201,17
66,,Algeria,28.0339,1.6596,3/23/2020,230,17
67,,Algeria,28.0339,1.6596,3/24/2020,264,19
68,,Algeria,28.0339,1.6596,3/25/2020,302,21
69,,Algeria,28.0339,1.6596,3/26/2020,367,25
70,,Algeria,28.0339,1.6596,3/27/2020,409,26
71,,Algeria,28.0339,1.6596,3/28/2020,454,29
72,,Algeria,28.0339,1.6596,3/29/2020,511,31
73,,Algeria,28.0339,1.6596,3/30/2020,584,35
74,,Algeria,28.0339,1.6596,3/31/2020,716,44
75,,Algeria,28.0339,1.6596,4/1/2020,847,58
76,,Algeria,28.0339,1.6596,4/2/2020,986,86
77,,Algeria,28.0339,1.6596,4/3/2020,1171,105
78,,Algeria,28.0339,1.6596,4/4/2020,1251,130
79,,Algeria,28.0339,1.6596,4/5/2020,1320,152
80,,Algeria,28.0339,1.6596,4/6/2020,1423,173
81,,Algeria,28.0339,1.6596,4/7/2020,1468,193
82,,Andorra,42.5063,1.5218,3/12/2020,1,0
83,,Andorra,42.5063,1.5218,3/13/2020,1,0
84,,Andorra,42.5063,1.5218,3/14/2020,1,0
85,,Andorra,42.5063,1.5218,3/15/2020,1,0
86,,Andorra,42.5063,1.5218,3/16/2020,2,0
87,,Andorra,42.5063,1.5218,3/17/2020,39,0
88,,Andorra,42.5063,1.5218,3/18/2020,39,0
89,,Andorra,42.5063,1.5218,3/19/2020,53,0
90,,Andorra,42.5063,1.5218,3/20/2020,75,0
91,,Andorra,42.5063,1.5218,3/21/2020,88,0
92,,Andorra,42.5063,1.5218,3/22/2020,113,1
93,,Andorra,42.5063,1.5218,3/23/2020,133,1
94,,Andorra,42.5063,1.5218,3/24/2020,164,1
95,,Andorra,42.5063,1.5218,3/25/2020,188,1
96,,Andorra,42.5063,1.5218,3/26/2020,224,3
97,,Andorra,42.5063,1.5218,3/27/2020,267,3
98,,Andorra,42.5063,1.5218,3/28/2020,308,3
99,,Andorra,42.5063,1.5218,3/29/2020,334,6
100,,Andorra,42.5063,1.5218,3/30/2020,370,8
101,,Andorra,42.5063,1.5218,3/31/2020,376,12
102,,Andorra,42.5063,1.5218,4/1/2020,390,14
103,,Andorra,42.5063,1.5218,4/2/2020,428,15
104,,Andorra,42.5063,1.5218,4/3/2020,439,16
105,,Andorra,42.5063,1.5218,4/4/2020,466,17
106,,Andorra,42.5063,1.5218,4/5/2020,501,18
107,,Andorra,42.5063,1.5218,4/6/2020,525,21
108,,Andorra,42.5063,1.5218,4/7/2020,545,22
109,,Antigua and Barbuda,17.0608,-61.7964,3/12/2020,0,0
110,,Antigua and Barbuda,17.0608,-61.7964,3/13/2020,1,0
111,,Antigua and Barbuda,17.0608,-61.7964,3/14/2020,1,0
112,,Antigua and Barbuda,17.0608,-61.7964,3/15/2020,1,0
113,,Antigua and Barbuda,17.0608,-61.7964,3/16/2020,1,0
114,,Antigua and Barbuda,17.0608,-61.7964,3/17/2020,1,0
115,,Antigua and Barbuda,17.0608,-61.7964,3/18/2020,1,0
116,,Antigua and Barbuda,17.0608,-61.7964,3/19/2020,1,0
117,,Antigua and Barbuda,17.0608,-61.7964,3/20/2020,1,0
118,,Antigua and Barbuda,17.0608,-61.7964,3/21/2020,1,0
119,,Antigua and Barbuda,17.0608,-61.7964,3/22/2020,1,0
120,,Antigua and Barbuda,17.0608,-61.7964,3/23/2020,3,0
121,,Antigua and Barbuda,17.0608,-61.7964,3/24/2020,3,0
122,,Antigua and Barbuda,17.0608,-61.7964,3/25/2020,3,0
123,,Antigua and Barbuda,17.0608,-61.7964,3/26/2020,7,0
124,,Antigua and Barbuda,17.0608,-61.7964,3/27/2020,7,0
125,,Antigua and Barbuda,17.0608,-61.7964,3/28/2020,7,0
126,,Antigua and Barbuda,17.0608,-61.7964,3/29/2020,7,0
127,,Antigua and Barbuda,17.0608,-61.7964,3/30/2020,7,0
128,,Antigua and Barbuda,17.0608,-61.7964,3/31/2020,7,0
129,,Antigua and Barbuda,17.0608,-61.7964,4/1/2020,7,0
130,,Antigua and Barbuda,17.0608,-61.7964,4/2/2020,9,0
131,,Antigua and Barbuda,17.0608,-61.7964,4/3/2020,15,0
132,,Antigua and Barbuda,17.0608,-61.7964,4/4/2020,15,0
133,,Antigua and Barbuda,17.0608,-61.7964,4/5/2020,15,0
134,,Antigua and Barbuda,17.0608,-61.7964,4/6/2020,15,0
135,,Antigua and Barbuda,17.0608,-61.7964,4/7/2020,19,1
136,,Argentina,-38.4161,-63.6167,3/12/2020,19,1
137,,Argentina,-38.4161,-63.6167,3/13/2020,31,2
138,,Argentina,-38.4161,-63.6167,3/14/2020,34,2
139,,Argentina,-38.4161,-63.6167,3/15/2020,45,2
140,,Argentina,-38.4161,-63.6167,3/16/2020,56,2
141,,Argentina,-38.4161,-63.6167,3/17/2020,68,2
142,,Argentina,-38.4161,-63.6167,3/18/2020,79,2
143,,Argentina,-38.4161,-63.6167,3/19/2020,97,3
144,,Argentina,-38.4161,-63.6167,3/20/2020,128,3
145,,Argentina,-38.4161,-63.6167,3/21/2020,158,4
146,,Argentina,-38.4161,-63.6167,3/22/2020,266,4
147,,Argentina,-38.4161,-63.6167,3/23/2020,301,4
148,,Argentina,-38.4161,-63.6167,3/24/2020,387,6
149,,Argentina,-38.4161,-63.6167,3/25/2020,387,8
150,,Argentina,-38.4161,-63.6167,3/26/2020,502,9
151,,Argentina,-38.4161,-63.6167,3/27/2020,589,13
152,,Argentina,-38.4161,-63.6167,3/28/2020,690,18
153,,Argentina,-38.4161,-63.6167,3/29/2020,745,19
154,,Argentina,-38.4161,-63.6167,3/30/2020,820,23
155,,Argentina,-38.4161,-63.6167,3/31/2020,1054,27
156,,Argentina,-38.4161,-63.6167,4/1/2020,1054,28
157,,Argentina,-38.4161,-63.6167,4/2/2020,1133,36
158,,Argentina,-38.4161,-63.6167,4/3/2020,1265,39
159,,Argentina,-38.4161,-63.6167,4/4/2020,1451,43
160,,Argentina,-38.4161,-63.6167,4/5/2020,1451,44
161,,Argentina,-38.4161,-63.6167,4/6/2020,1554,48
162,,Argentina,-38.4161,-63.6167,4/7/2020,1628,56
163,,Armenia,40.0691,45.0382,3/12/2020,4,0
164,,Armenia,40.0691,45.0382,3/13/2020,8,0
165,,Armenia,40.0691,45.0382,3/14/2020,18,0
166,,Armenia,40.0691,45.0382,3/15/2020,26,0
167,,Armenia,40.0691,45.0382,3/16/2020,52,0
168,,Armenia,40.0691,45.0382,3/17/2020,78,0
169,,Armenia,40.0691,45.0382,3/18/2020,84,0
170,,Armenia,40.0691,45.0382,3/19/2020,115,0
171,,Armenia,40.0691,45.0382,3/20/2020,136,0
172,,Armenia,40.0691,45.0382,3/21/2020,160,0
173,,Armenia,40.0691,45.0382,3/22/2020,194,0
174,,Armenia,40.0691,45.0382,3/23/2020,235,0
175,,Armenia,40.0691,45.0382,3/24/2020,249,0
176,,Armenia,40.0691,45.0382,3/25/2020,265,0
177,,Armenia,40.0691,45.0382,3/26/2020,290,1
178,,Armenia,40.0691,45.0382,3/27/2020,329,1
179,,Armenia,40.0691,45.0382,3/28/2020,407,1
180,,Armenia,40.0691,45.0382,3/29/2020,424,3
181,,Armenia,40.0691,45.0382,3/30/2020,482,3
182,,Armenia,40.0691,45.0382,3/31/2020,532,3
183,,Armenia,40.0691,45.0382,4/1/2020,571,4
184,,Armenia,40.0691,45.0382,4/2/2020,663,7
185,,Armenia,40.0691,45.0382,4/3/2020,736,7
186,,Armenia,40.0691,45.0382,4/4/2020,770,7
187,,Armenia,40.0691,45.0382,4/5/2020,822,7
188,,Armenia,40.0691,45.0382,4/6/2020,833,8
189,,Armenia,40.0691,45.0382,4/7/2020,853,8
190,Australian Capital Territory,Australia,-35.4735,149.0124,3/12/2020,0,0
191,Australian Capital Territory,Australia,-35.4735,149.0124,3/13/2020,1,0
192,Australian Capital Territory,Australia,-35.4735,149.0124,3/14/2020,1,0
193,Australian Capital Territory,Australia,-35.4735,149.0124,3/15/2020,1,0
194,Australian Capital Territory,Australia,-35.4735,149.0124,3/16/2020,2,0
195,Australian Capital Territory,Australia,-35.4735,149.0124,3/17/2020,2,0
196,Australian Capital Territory,Australia,-35.4735,149.0124,3/18/2020,3,0
197,Australian Capital Territory,Australia,-35.4735,149.0124,3/19/2020,4,0
198,Australian Capital Territory,Australia,-35.4735,149.0124,3/20/2020,6,0
199,Australian Capital Territory,Australia,-35.4735,149.0124,3/21/2020,9,0
200,Australian Capital Territory,Australia,-35.4735,149.0124,3/22/2020,19,0
201,Australian Capital Territory,Australia,-35.4735,149.0124,3/23/2020,32,0
202,Australian Capital Territory,Australia,-35.4735,149.0124,3/24/2020,39,0
203,Australian Capital Territory,Australia,-35.4735,149.0124,3/25/2020,39,0
204,Australian Capital Territory,Australia,-35.4735,149.0124,3/26/2020,53,0
205,Australian Capital Territory,Australia,-35.4735,149.0124,3/27/2020,62,0
206,Australian Capital Territory,Australia,-35.4735,149.0124,3/28/2020,71,0
207,Australian Capital Territory,Australia,-35.4735,149.0124,3/29/2020,77,0
208,Australian Capital Territory,Australia,-35.4735,149.0124,3/30/2020,78,1
209,Australian Capital Territory,Australia,-35.4735,149.0124,3/31/2020,80,1
210,Australian Capital Territory,Australia,-35.4735,149.0124,4/1/2020,84,1
211,Australian Capital Territory,Australia,-35.4735,149.0124,4/2/2020,87,1
212,Australian Capital Territory,Australia,-35.4735,149.0124,4/3/2020,91,1
213,Australian Capital Territory,Australia,-35.4735,149.0124,4/4/2020,93,2
214,Australian Capital Territory,Australia,-35.4735,149.0124,4/5/2020,96,2
215,Australian Capital Territory,Australia,-35.4735,149.0124,4/6/2020,96,2
216,Australian Capital Territory,Australia,-35.4735,149.0124,4/7/2020,96,2
217,New South Wales,Australia,-33.8688,151.2093,3/12/2020,65,2
218,New South Wales,Australia,-33.8688,151.2093,3/13/2020,92,2
219,New South Wales,Australia,-33.8688,151.2093,3/14/2020,112,2
220,New South Wales,Australia,-33.8688,151.2093,3/15/2020,134,2
221,New South Wales,Australia,-33.8688,151.2093,3/16/2020,171,2
222,New South Wales,Australia,-33.8688,151.2093,3/17/2020,210,4
223,New South Wales,Australia,-33.8688,151.2093,3/18/2020,267,5
224,New South Wales,Australia,-33.8688,151.2093,3/19/2020,307,5
225,New South Wales,Australia,-33.8688,151.2093,3/20/2020,353,6
226,New South Wales,Australia,-33.8688,151.2093,3/21/2020,436,6
227,New South Wales,Australia,-33.8688,151.2093,3/22/2020,669,6
228,New South Wales,Australia,-33.8688,151.2093,3/23/2020,669,6
229,New South Wales,Australia,-33.8688,151.2093,3/24/2020,818,7
230,New South Wales,Australia,-33.8688,151.2093,3/25/2020,1029,7
231,New South Wales,Australia,-33.8688,151.2093,3/26/2020,1219,7
232,New South Wales,Australia,-33.8688,151.2093,3/27/2020,1405,7
233,New South Wales,Australia,-33.8688,151.2093,3/28/2020,1617,8
234,New South Wales,Australia,-33.8688,151.2093,3/29/2020,1791,8
235,New South Wales,Australia,-33.8688,151.2093,3/30/2020,2032,8
236,New South Wales,Australia,-33.8688,151.2093,3/31/2020,2032,8
237,New South Wales,Australia,-33.8688,151.2093,4/1/2020,2182,9
238,New South Wales,Australia,-33.8688,151.2093,4/2/2020,2298,10
239,New South Wales,Australia,-33.8688,151.2093,4/3/2020,2389,12
240,New South Wales,Australia,-33.8688,151.2093,4/4/2020,2493,12
241,New South Wales,Australia,-33.8688,151.2093,4/5/2020,2580,16
242,New South Wales,Australia,-33.8688,151.2093,4/6/2020,2637,18
243,New South Wales,Australia,-33.8688,151.2093,4/7/2020,2686,21
244,Northern Territory,Australia,-12.4634,130.8456,3/12/2020,1,0
245,Northern Territory,Australia,-12.4634,130.8456,3/13/2020,1,0
246,Northern Territory,Australia,-12.4634,130.8456,3/14/2020,1,0
247,Northern Territory,Australia,-12.4634,130.8456,3/15/2020,1,0
248,Northern Territory,Australia,-12.4634,130.8456,3/16/2020,1,0
249,Northern Territory,Australia,-12.4634,130.8456,3/17/2020,1,0
250,Northern Territory,Australia,-12.4634,130.8456,3/18/2020,1,0
251,Northern Territory,Australia,-12.4634,130.8456,3/19/2020,1,0
252,Northern Territory,Australia,-12.4634,130.8456,3/20/2020,3,0
253,Northern Territory,Australia,-12.4634,130.8456,3/21/2020,3,0
254,Northern Territory,Australia,-12.4634,130.8456,3/22/2020,5,0
255,Northern Territory,Australia,-12.4634,130.8456,3/23/2020,5,0
256,Northern Territory,Australia,-12.4634,130.8456,3/24/2020,6,0
257,Northern Territory,Australia,-12.4634,130.8456,3/25/2020,6,0
258,Northern Territory,Australia,-12.4634,130.8456,3/26/2020,12,0
259,Northern Territory,Australia,-12.4634,130.8456,3/27/2020,12,0
260,Northern Territory,Australia,-12.4634,130.8456,3/28/2020,15,0
261,Northern Territory,Australia,-12.4634,130.8456,3/29/2020,15,0
262,Northern Territory,Australia,-12.4634,130.8456,3/30/2020,15,0
263,Northern Territory,Australia,-12.4634,130.8456,3/31/2020,17,0
264,Northern Territory,Australia,-12.4634,130.8456,4/1/2020,19,0
265,Northern Territory,Australia,-12.4634,130.8456,4/2/2020,21,0
266,Northern Territory,Australia,-12.4634,130.8456,4/3/2020,22,0
267,Northern Territory,Australia,-12.4634,130.8456,4/4/2020,26,0
268,Northern Territory,Australia,-12.4634,130.8456,4/5/2020,27,0
269,Northern Territory,Australia,-12.4634,130.8456,4/6/2020,28,0
270,Northern Territory,Australia,-12.4634,130.8456,4/7/2020,28,0
271,Queensland,Australia,-28.0167,153.4,3/12/2020,20,0
272,Queensland,Australia,-28.0167,153.4,3/13/2020,35,0
273,Queensland,Australia,-28.0167,153.4,3/14/2020,46,0
274,Queensland,Australia,-28.0167,153.4,3/15/2020,61,0
275,Queensland,Australia,-28.0167,153.4,3/16/2020,68,0
276,Queensland,Australia,-28.0167,153.4,3/17/2020,78,0
277,Queensland,Australia,-28.0167,153.4,3/18/2020,94,0
278,Queensland,Australia,-28.0167,153.4,3/19/2020,144,0
279,Queensland,Australia,-28.0167,153.4,3/20/2020,184,0
280,Queensland,Australia,-28.0167,153.4,3/21/2020,221,0
281,Queensland,Australia,-28.0167,153.4,3/22/2020,259,0
282,Queensland,Australia,-28.0167,153.4,3/23/2020,319,0
283,Queensland,Australia,-28.0167,153.4,3/24/2020,397,0
284,Queensland,Australia,-28.0167,153.4,3/25/2020,443,0
285,Queensland,Australia,-28.0167,153.4,3/26/2020,493,1
286,Queensland,Australia,-28.0167,153.4,3/27/2020,555,1
287,Queensland,Australia,-28.0167,153.4,3/28/2020,625,1
288,Queensland,Australia,-28.0167,153.4,3/29/2020,656,2
289,Queensland,Australia,-28.0167,153.4,3/30/2020,689,2
290,Queensland,Australia,-28.0167,153.4,3/31/2020,743,2
291,Queensland,Australia,-28.0167,153.4,4/1/2020,781,2
292,Queensland,Australia,-28.0167,153.4,4/2/2020,835,4
293,Queensland,Australia,-28.0167,153.4,4/3/2020,873,4
294,Queensland,Australia,-28.0167,153.4,4/4/2020,900,4
295,Queensland,Australia,-28.0167,153.4,4/5/2020,907,4
296,Queensland,Australia,-28.0167,153.4,4/6/2020,921,4
297,Queensland,Australia,-28.0167,153.4,4/7/2020,934,4
298,South Australia,Australia,-34.9285,138.6007,3/12/2020,9,0
299,South Australia,Australia,-34.9285,138.6007,3/13/2020,16,0
300,South Australia,Australia,-34.9285,138.6007,3/14/2020,19,0
301,South Australia,Australia,-34.9285,138.6007,3/15/2020,20,0
302,South Australia,Australia,-34.9285,138.6007,3/16/2020,29,0
303,South Australia,Australia,-34.9285,138.6007,3/17/2020,29,0
304,South Australia,Australia,-34.9285,138.6007,3/18/2020,37,0
305,South Australia,Australia,-34.9285,138.6007,3/19/2020,42,0
306,South Australia,Australia,-34.9285,138.6007,3/20/2020,50,0
307,South Australia,Australia,-34.9285,138.6007,3/21/2020,67,0
308,South Australia,Australia,-34.9285,138.6007,3/22/2020,100,0
309,South Australia,Australia,-34.9285,138.6007,3/23/2020,134,0
310,South Australia,Australia,-34.9285,138.6007,3/24/2020,170,0
311,South Australia,Australia,-34.9285,138.6007,3/25/2020,170,0
312,South Australia,Australia,-34.9285,138.6007,3/26/2020,235,0
313,South Australia,Australia,-34.9285,138.6007,3/27/2020,257,0
314,South Australia,Australia,-34.9285,138.6007,3/28/2020,287,0
315,South Australia,Australia,-34.9285,138.6007,3/29/2020,299,0
316,South Australia,Australia,-34.9285,138.6007,3/30/2020,305,0
317,South Australia,Australia,-34.9285,138.6007,3/31/2020,337,0
318,South Australia,Australia,-34.9285,138.6007,4/1/2020,367,0
319,South Australia,Australia,-34.9285,138.6007,4/2/2020,367,0
320,South Australia,Australia,-34.9285,138.6007,4/3/2020,396,0
321,South Australia,Australia,-34.9285,138.6007,4/4/2020,407,0
322,South Australia,Australia,-34.9285,138.6007,4/5/2020,407,0
323,South Australia,Australia,-34.9285,138.6007,4/6/2020,411,0
324,South Australia,Australia,-34.9285,138.6007,4/7/2020,411,1
325,Tasmania,Australia,-41.4545,145.9707,3/12/2020,3,0
326,Tasmania,Australia,-41.4545,145.9707,3/13/2020,5,0
327,Tasmania,Australia,-41.4545,145.9707,3/14/2020,5,0
328,Tasmania,Australia,-41.4545,145.9707,3/15/2020,6,0
329,Tasmania,Australia,-41.4545,145.9707,3/16/2020,7,0
330,Tasmania,Australia,-41.4545,145.9707,3/17/2020,7,0
331,Tasmania,Australia,-41.4545,145.9707,3/18/2020,10,0
332,Tasmania,Australia,-41.4545,145.9707,3/19/2020,10,0
333,Tasmania,Australia,-41.4545,145.9707,3/20/2020,10,0
334,Tasmania,Australia,-41.4545,145.9707,3/21/2020,16,0
335,Tasmania,Australia,-41.4545,145.9707,3/22/2020,22,0
336,Tasmania,Australia,-41.4545,145.9707,3/23/2020,28,0
337,Tasmania,Australia,-41.4545,145.9707,3/24/2020,28,0
338,Tasmania,Australia,-41.4545,145.9707,3/25/2020,36,0
339,Tasmania,Australia,-41.4545,145.9707,3/26/2020,47,0
340,Tasmania,Australia,-41.4545,145.9707,3/27/2020,47,0
341,Tasmania,Australia,-41.4545,145.9707,3/28/2020,62,0
342,Tasmania,Australia,-41.4545,145.9707,3/29/2020,66,0
343,Tasmania,Australia,-41.4545,145.9707,3/30/2020,66,0
344,Tasmania,Australia,-41.4545,145.9707,3/31/2020,69,1
345,Tasmania,Australia,-41.4545,145.9707,4/1/2020,69,2
346,Tasmania,Australia,-41.4545,145.9707,4/2/2020,72,2
347,Tasmania,Australia,-41.4545,145.9707,4/3/2020,74,2
348,Tasmania,Australia,-41.4545,145.9707,4/4/2020,80,2
349,Tasmania,Australia,-41.4545,145.9707,4/5/2020,82,2
350,Tasmania,Australia,-41.4545,145.9707,4/6/2020,86,2
351,Tasmania,Australia,-41.4545,145.9707,4/7/2020,89,2
352,Victoria,Australia,-37.8136,144.9631,3/12/2020,21,0
353,Victoria,Australia,-37.8136,144.9631,3/13/2020,36,0
354,Victoria,Australia,-37.8136,144.9631,3/14/2020,49,0
355,Victoria,Australia,-37.8136,144.9631,3/15/2020,57,0
356,Victoria,Australia,-37.8136,144.9631,3/16/2020,71,0
357,Victoria,Australia,-37.8136,144.9631,3/17/2020,94,0
358,Victoria,Australia,-37.8136,144.9631,3/18/2020,121,0
359,Victoria,Australia,-37.8136,144.9631,3/19/2020,121,0
360,Victoria,Australia,-37.8136,144.9631,3/20/2020,121,0
361,Victoria,Australia,-37.8136,144.9631,3/21/2020,229,0
362,Victoria,Australia,-37.8136,144.9631,3/22/2020,355,0
363,Victoria,Australia,-37.8136,144.9631,3/23/2020,355,0
364,Victoria,Australia,-37.8136,144.9631,3/24/2020,411,0
365,Victoria,Australia,-37.8136,144.9631,3/25/2020,466,0
366,Victoria,Australia,-37.8136,144.9631,3/26/2020,520,3
367,Victoria,Australia,-37.8136,144.9631,3/27/2020,574,3
368,Victoria,Australia,-37.8136,144.9631,3/28/2020,685,3
369,Victoria,Australia,-37.8136,144.9631,3/29/2020,769,4
370,Victoria,Australia,-37.8136,144.9631,3/30/2020,821,4
371,Victoria,Australia,-37.8136,144.9631,3/31/2020,917,4
372,Victoria,Australia,-37.8136,144.9631,4/1/2020,968,4
373,Victoria,Australia,-37.8136,144.9631,4/2/2020,1036,5
374,Victoria,Australia,-37.8136,144.9631,4/3/2020,1085,7
375,Victoria,Australia,-37.8136,144.9631,4/4/2020,1115,8
376,Victoria,Australia,-37.8136,144.9631,4/5/2020,1135,8
377,Victoria,Australia,-37.8136,144.9631,4/6/2020,1158,10
378,Victoria,Australia,-37.8136,144.9631,4/7/2020,1191,11
379,Western Australia,Australia,-31.9505,115.8605,3/12/2020,9,1
380,Western Australia,Australia,-31.9505,115.8605,3/13/2020,14,1
381,Western Australia,Australia,-31.9505,115.8605,3/14/2020,17,1
382,Western Australia,Australia,-31.9505,115.8605,3/15/2020,17,1
383,Western Australia,Australia,-31.9505,115.8605,3/16/2020,28,1
384,Western Australia,Australia,-31.9505,115.8605,3/17/2020,31,1
385,Western Australia,Australia,-31.9505,115.8605,3/18/2020,35,1
386,Western Australia,Australia,-31.9505,115.8605,3/19/2020,52,1
387,Western Australia,Australia,-31.9505,115.8605,3/20/2020,64,1
388,Western Australia,Australia,-31.9505,115.8605,3/21/2020,90,1
389,Western Australia,Australia,-31.9505,115.8605,3/22/2020,120,1
390,Western Australia,Australia,-31.9505,115.8605,3/23/2020,140,1
391,Western Australia,Australia,-31.9505,115.8605,3/24/2020,175,1
392,Western Australia,Australia,-31.9505,115.8605,3/25/2020,175,1
393,Western Australia,Australia,-31.9505,115.8605,3/26/2020,231,2
394,Western Australia,Australia,-31.9505,115.8605,3/27/2020,231,2
395,Western Australia,Australia,-31.9505,115.8605,3/28/2020,278,2
396,Western Australia,Australia,-31.9505,115.8605,3/29/2020,311,2
397,Western Australia,Australia,-31.9505,115.8605,3/30/2020,355,2
398,Western Australia,Australia,-31.9505,115.8605,3/31/2020,364,2
399,Western Australia,Australia,-31.9505,115.8605,4/1/2020,392,2
400,Western Australia,Australia,-31.9505,115.8605,4/2/2020,400,2
401,Western Australia,Australia,-31.9505,115.8605,4/3/2020,400,2
402,Western Australia,Australia,-31.9505,115.8605,4/4/2020,436,2
403,Western Australia,Australia,-31.9505,115.8605,4/5/2020,453,3
404,Western Australia,Australia,-31.9505,115.8605,4/6/2020,460,4
405,Western Australia,Australia,-31.9505,115.8605,4/7/2020,460,4
406,,Austria,47.5162,14.5501,3/12/2020,302,1
407,,Austria,47.5162,14.5501,3/13/2020,504,1
408,,Austria,47.5162,14.5501,3/14/2020,655,1
409,,Austria,47.5162,14.5501,3/15/2020,860,1
410,,Austria,47.5162,14.5501,3/16/2020,1018,3
411,,Austria,47.5162,14.5501,3/17/2020,1332,3
412,,Austria,47.5162,14.5501,3/18/2020,1646,4
413,,Austria,47.5162,14.5501,3/19/2020,2013,6
414,,Austria,47.5162,14.5501,3/20/2020,2388,6
415,,Austria,47.5162,14.5501,3/21/2020,2814,8
416,,Austria,47.5162,14.5501,3/22/2020,3582,16
417,,Austria,47.5162,14.5501,3/23/2020,4474,21
418,,Austria,47.5162,14.5501,3/24/2020,5283,28
419,,Austria,47.5162,14.5501,3/25/2020,5588,30
420,,Austria,47.5162,14.5501,3/26/2020,6909,49
421,,Austria,47.5162,14.5501,3/27/2020,7657,58
422,,Austria,47.5162,14.5501,3/28/2020,8271,68
423,,Austria,47.5162,14.5501,3/29/2020,8788,86
424,,Austria,47.5162,14.5501,3/30/2020,9618,108
425,,Austria,47.5162,14.5501,3/31/2020,10180,128
426,,Austria,47.5162,14.5501,4/1/2020,10711,146
427,,Austria,47.5162,14.5501,4/2/2020,11129,158
428,,Austria,47.5162,14.5501,4/3/2020,11524,168
429,,Austria,47.5162,14.5501,4/4/2020,11781,186
430,,Austria,47.5162,14.5501,4/5/2020,12051,204
431,,Austria,47.5162,14.5501,4/6/2020,12297,220
432,,Austria,47.5162,14.5501,4/7/2020,12639,243
433,,Azerbaijan,40.1431,47.5769,3/12/2020,11,0
434,,Azerbaijan,40.1431,47.5769,3/13/2020,15,1
435,,Azerbaijan,40.1431,47.5769,3/14/2020,15,1
436,,Azerbaijan,40.1431,47.5769,3/15/2020,23,1
